source,year,month,day,hour,minute,second,epicenter constraint,latitude,longitude,depth,mb,Ms,mag_1,mag_type_1,mag_source_1,mag_2,mag_type_2,mag_source_2,FE  region,precision,MMI,felt,unknown
USHIS,1935,10,19,4,48,2,,46.6,-112,,,,6.25,MS,GR,,,,456,C,8,F,3
USHIS,1935,10,24,14,48,7.6,,34.1,-116.8,16,,,5.1,ML,PAS,,,,43,A,5,F,3
USHIS,1935,10,24,14,51,0,,34.1,-116.883,16,,,4.5,ML,PAS,,,,43,B,4,F,3
USHIS,1935,10,24,14,52,0,,34.1,-116.883,16,,,4.5,ML,PAS,,,,43,B,4,F,3
USHIS,1935,10,27,19,21,0,Z,46.6,-112,,,,,,,,,,456,F,6,F,0
USHIS,1935,10,31,18,37,47,,46.6,-112,,,,6,MS,GR,,,,456,C,8,F,3
USHIS,1935,11,1,6,3,34.2,,46.87,-79.05,1,,,5.6,Mw,ST,6.2,MS,GR,441,B,7,F,4
USHIS,1935,11,4,3,55,0,,33.5,-116.916,16,,,4.5,ML,PAS,,,,43,A,4,F,3
USHIS,1935,11,4,11,23,0,Z,46.6,-112,,,,,,,,,,456,F,6,F,0
USHIS,1935,11,21,11,41,0,,19.516,-155.518,,,,5.6,FA,WY,,,,613,B,5,F,3
USHIS,1935,11,22,3,58,0,Z,46.6,-112,,,,3.8,ML,KJ,,,,456,F,6,F,3
USHIS,1935,11,28,14,41,48,,46.6,-112,,,,5,ML,KJ,,,,456,C,6,F,3
USHIS,1935,12,16,18,0,0,Z,34.7,-106.8,,,,,,,,,,496,F,6,F,0
USHIS,1935,12,18,5,33,18,Z,34.7,-106.8,,,,,,,,,,496,F,6,F,0
USHIS,1935,12,20,7,45,0,,33.166,-115.5,16,,,5,ML,PAS,,,,43,B,4,F,3
USHIS,1935,12,20,10,30,0,Z,34.7,-106.8,,,,,,,,,,496,F,6,F,0
USHIS,1935,12,25,17,15,0,,33.6,-118.016,16,,,4.5,ML,PAS,,,,43,A,5,F,3
USHIS,1936,1,14,5,29,11,,39.5,-117.5,,,,4.6,ML,SJG,,,,37,D,4,F,3
USHIS,1936,1,15,4,40,0,Z,44,-111,,,,,,,,,,458,G,6,F,0
USHIS,1936,1,18,1,20,0,,62,-152,,,,5.6,MS,GR,,,,1,D,.,.,3
USHIS,1936,1,30,18,32,0,,38,-118,,,,4.5,ML,BRK,,,,40,D,.,.,3
USHIS,1936,2,14,0,30,0,Z,46.6,-112,,,,,,,,,,456,F,6,F,0
USHIS,1936,2,23,22,20,42.7,,34.127,-117.338,10,,,4.5,ML,PAS,,,,43,A,5,F,3
USHIS,1936,2,27,0,40,0,,41,-119,,,,4.5,ML,BRK,,,,37,E,.,.,3
USHIS,1936,3,10,12,5,8,,51.8,-171,,,,,,,,,,9,E,.,.,0
USHIS,1936,3,26,22,43,40,,39.1,-117.9,,,,4.5,ML,SJG,,,,37,E,4,F,3
USHIS,1936,4,7,22,53,0,,32.9,-115.216,16,,,4.5,ML,PAS,,,,45,B,5,F,3
USHIS,1936,4,23,23,14,21,,50.25,179,,,,6.25,MS,GR,,,,6,D,.,.,3
USHIS,1936,4,30,10,55,38,,44,-128.5,,,,5.5,MS,GR,,,,30,D,.,.,3
USHIS,1936,5,7,11,47,0,,33.133,-116.083,16,,,4.5,ML,PAS,,,,43,B,5,F,3
USHIS,1936,5,8,17,22,18,,61,-153,170,,,5.75,mb,GR,,,,2,E,2,F,3
USHIS,1936,5,9,20,20,40,,40.5,-121.65,,,,4.5,ML,JON,,,,36,C,5,F,3
USHIS,1936,5,10,17,40,13.2,,37.61,-118.368,10,,,5,ML,PAS,,,,40,C,5,F,3
USHIS,1936,5,27,19,55,0,,36.5,-121.17,,,,4.5,ML,BRK,,,,39,C,.,.,3
USHIS,1936,6,3,9,15,0,,40.16,-126.45,,,,5.8,ML,BRK,,,,34,C,5,F,3
USHIS,1936,6,20,3,24,3.5,,35.31,-100.773,5,,,4.4,FA,SC,,,,497,D,6,F,3
USHIS,1936,7,2,16,29,0,,39.2,-117.5,,,,5,FA,WOO,,,,37,D,.,F,3
USHIS,1936,7,16,7,7,48,,45.966,-118.212,5,,,5.75,MS,GR,,,,32,B,7,F,3
USHIS,1936,9,7,11,48,0,Z,36,-114.8,,,,4.5,UK,SJG,,,,41,H,4,F,3
USHIS,1936,9,18,14,40,32.1,,32.856,-115.71,10,,,4.5,ML,PAS,,,,45,B,.,.,3
USHIS,1936,9,21,6,20,0,Z,38,-113.3,,,,4.7,ML,JON,,,,478,I,.,F,3
USHIS,1936,9,21,7,31,0,,40.25,-117.38,,,,4.5,ML,PAS,,,,37,E,4,F,3
USHIS,1936,9,22,10,39,7,,40.43,-117.28,,,,4.7,ML,SJG,,,,37,E,.,.,3
USHIS,1936,9,25,12,53,35,,43,-129,,,,6.2,MS,GR,,,,30,D,.,.,3
USHIS,1936,10,10,1,25,32,,40.3,-126,,,,5,ML,BRK,,,,34,C,.,.,3
USHIS,1936,10,23,6,24,25,,61.3,-150.7,,,,,,,,,,2,D,6,F,0
USHIS,1936,11,5,20,46,18,,43,-131,,,,6,mb,VIC,,,,30,D,.,.,3
USHIS,1936,11,18,18,2,18.5,,34.46,-120.522,10,,,4.5,ML,PAS,,,,43,B,4,F,3
USHIS,1937,2,7,4,41,34,,40.5,-125.25,,,,5.75,MS,GR,,,,34,C,5,F,3
USHIS,1937,2,17,3,33,0,,36.7,-121.2,,,,4.5,ML,BRK,,,,39,B,4,F,3
USHIS,1937,2,19,9,9,10,,38.3,-118.3,,,,5,ML,BRK,,,,40,D,5,F,3
USHIS,1937,2,19,23,6,0,Z,38,-118,,,,4.5,ML,BRK,,,,40,G,4,F,3
USHIS,1937,3,2,14,47,33.3,,40.488,-84.273,2,,,5,FA,SC,,,,471,A,7,F,3
USHIS,1937,3,5,12,47,0,,36.7,-121.7,,,,4.5,ML,BRK,,,,39,C,5,F,3
USHIS,1937,3,8,10,31,12,,37.8,-122.2,,,,4.5,ML,BRK,,,,39,C,7,F,3
USHIS,1937,3,9,5,44,35.5,,40.47,-84.28,3,,,5.4,FA,SC,,,,471,B,8,F,3
USHIS,1937,3,25,16,49,1.8,,33.408,-116.261,10,,,5.61,Mw,HHT,6,ML,PAS,43,B,6,F,4
USHIS,1937,3,26,21,9,6,,40.25,-126.75,,,,5.5,MS,GR,,,,34,C,.,.,3
USHIS,1937,3,27,7,42,0,,33.466,-116.583,16,,,4.5,ML,PAS,,,,43,B,4,F,3
USHIS,1937,4,25,4,27,48,,39,-117,,,,4.5,ML,BRK,,,,37,D,5,F,3
USHIS,1937,4,29,18,52,40,,54.3,-161.5,,,,,,,,,,12,D,.,.,0
USHIS,1937,5,4,5,8,41,,59.2,-153.8,,,,,,,,,,2,E,.,.,0
USHIS,1937,5,25,5,35,20,,41.5,-119.8,,,,4.6,ML,JON,,,,37,E,.,.,3
USHIS,1937,6,18,9,7,26,,41.25,-120,,,,5.25,MS,GR,,,,36,D,5,F,3
USHIS,1937,7,18,1,1,15,,54,-166.5,70,,,6.25,MS,GR,,,,9,E,.,.,3
USHIS,1937,7,22,17,9,28,,64.6,-147.1,,,,7.3,MS,ABE,,,,1,C,8,F,3
USHIS,1937,7,25,13,13,1,,60.2,-148.9,,,,,,,,,,14,E,.,.,0
USHIS,1937,8,6,3,24,0,,38.8,-120.1,,,,4.5,ML,BRK,,,,36,C,5,F,3
USHIS,1937,8,19,7,5,15,,38.1,-118.2,,,,4.6,ML,SJG,,,,40,D,5,F,3
USHIS,1937,9,1,13,48,8.2,,34.21,-117.53,10,,,4.5,ML,PAS,,,,43,A,5,F,3
USHIS,1937,9,1,16,35,33.5,,34.183,-117.548,10,,,4.5,ML,PAS,,,,43,A,5,F,3
USHIS,1937,9,3,18,48,12,,52.5,-177.5,80,,,7.2,mb,ABE,,,,7,D,.,F,3
USHIS,1937,10,24,11,35,57,,60,-150.5,,,,,,,,,,14,D,5,F,0
USHIS,1937,10,27,15,53,0,,36.6,-121.5,,,,4.5,ML,BRK,,,,39,C,4,F,3
USHIS,1937,11,10,7,19,23,,43,-127,,,,5.75,MS,GR,,,,30,D,.,.,3
USHIS,1937,11,19,0,50,20,,42.1,-113.9,,,,5.4,ML,SJG,,,,457,D,4,F,3
USHIS,1937,11,22,4,12,53.8,,34.37,-120.623,10,,,4.5,ML,PAS,,,,43,B,5,F,3
USHIS,1938,1,4,0,29,0,,33.466,-116.583,16,,,4.5,ML,PAS,,,,43,B,4,F,3
USHIS,1938,1,23,8,32,43,,21,-156,,,,6.75,MS,GR,,,,613,B,7,F,3
USHIS,1938,2,12,20,0,14,,37,-122,,,,4.5,ML,BRK,,,,39,C,6,F,3
USHIS,1938,2,15,7,45,39.8,,34.173,-116.257,10,,,4.5,ML,PAS,,,,43,B,5,F,3
USHIS,1938,4,13,19,29,0,,32.883,-115.583,16,,,4.5,ML,PAS,,,,45,B,5,F,3
USHIS,1938,4,28,6,7,28,,32.717,-118.172,10,,,4.5,ML,PAS,,,,38,B,4,F,3
USHIS,1938,5,10,10,32,0,,36.2,-121.3,,,,4.5,ML,BRK,,,,39,C,4,F,3
USHIS,1938,5,28,10,14,1,,42.75,-126.1,,,,6,MS,GR,,,,30,C,5,F,3
USHIS,1938,5,31,8,34,55.4,,33.699,-117.51,10,,,5.5,ML,PAS,,,,43,A,5,F,3
USHIS,1938,6,6,2,42,0,,32.9,-115.216,16,,,5,ML,PAS,,,,45,B,4,F,3
USHIS,1938,6,13,11,30,0,Z,45.9,-111.3,,,,,,,,,,456,F,6,F,0
USHIS,1938,6,14,5,32,0,Z,45.9,-111.3,,,,,,,,,,456,F,6,F,0
USHIS,1938,7,1,18,13,0,,41,-124,,,,5,ML,BRK,,,,35,C,.,.,3
USHIS,1938,7,5,18,6,55.8,,33.682,-117.553,10,,,4.5,ML,PAS,,,,43,A,5,F,3
USHIS,1938,7,15,22,46,12,Z,40.37,-78.23,,,,3.3,FA,DG,,,,473,F,6,F,3
USHIS,1938,7,24,13,12,13,,53.5,-167,50,,,6.25,MS,GR,,,,9,D,.,.,3
USHIS,1938,7,28,0,38,30,,37.6,-115.8,16,,,4.5,ML,PAS,,,,41,C,.,.,3
USHIS,1938,7,31,10,37,7,,38.3,-115.8,,,,4.5,ML,PAS,,,,37,D,.,.,3
USHIS,1938,8,3,13,32,36,,43.9,-126.2,,,,5.6,MS,GR,,,,30,D,.,.,3
USHIS,1938,8,18,7,39,45.4,,34.847,-116.143,10,,,4.5,ML,PAS,,,,43,B,4,F,3
USHIS,1938,8,31,3,18,14.3,,33.759,-118.253,10,,,4.5,ML,PAS,,,,43,A,6,F,3
USHIS,1938,9,12,6,10,0,,40,-124,,,,5.5,MS,GR,,,,35,C,6,F,3
USHIS,1938,9,17,3,34,28.3,,35.413,-90.254,1,,,4.8,FA,DG,,,,502,B,5,F,3
USHIS,1938,9,17,14,23,4.1,,35.63,-117.513,,,,5,ML,PAS,,,,39,B,4,F,3
USHIS,1938,9,17,17,20,17,Z,33.3,-108.5,,,,4.9,Lg,TAG,,,,496,F,6,F,3
USHIS,1938,9,20,5,39,0,Z,33.3,-108.5,,,,4.3,Lg,TAG,,,,496,F,6,F,3
USHIS,1938,9,27,12,23,48,,36.45,-121.25,,,,5,ML,PAS,,,,39,B,5,F,3
USHIS,1938,9,29,23,34,57,Z,33.3,-108.5,,,,4.8,Lg,TAG,,,,496,F,6,F,3
USHIS,1938,10,18,5,5,0,,40,-124,,,,4.5,ML,BRK,,,,35,C,3,F,3
USHIS,1938,11,1,8,26,6,Z,33.3,-108.5,,,,3.8,Lg,TAG,,,,496,F,6,F,3
USHIS,1938,11,1,13,53,20,Z,39,-116,,,,4.5,ML,PAS,,,,37,F,.,.,3
USHIS,1938,11,2,8,59,58,Z,33.3,-108.5,,,,4.3,Lg,TAG,,,,496,F,6,F,3
USHIS,1938,11,10,20,18,41.2,,55.48,-158.37,0,,,8.26,Mw,KAN,8.3,MS,ABE,12,C,6,F,4
USHIS,1938,11,11,0,57,41.1,,55.07,-158.84,0,,,,,,,,,12,C,.,.,0
USHIS,1938,11,11,8,30,50.9,,55.98,-154.72,0,,,,,,,,,17,D,.,.,0
USHIS,1938,11,15,9,52,1.8,,54.97,-160.91,57,,,,,,,,,12,C,.,.,0
USHIS,1938,11,15,13,48,0,,39.25,-123,,,,,,,,,,35,C,6,F,0
USHIS,1938,11,16,5,36,9,,55.02,-156.83,0,,,,,,,,,17,C,.,.,0
USHIS,1938,11,17,3,54,34,,55.45,-157.55,0,,,7.3,MS,ABE,,,,12,C,.,.,3
USHIS,1938,11,18,23,24,50.4,,56.1,-155.95,0,,,,,,,,,12,C,.,.,0
USHIS,1938,11,22,15,30,0,,35.93,-120.48,,,,4.5,ML,PAS,,,,39,B,4,F,3
USHIS,1938,11,27,0,12,39,Z,33.3,-108.5,,,,4.6,Lg,TAG,,,,496,F,5,F,3
USHIS,1938,12,1,16,17,0,,37.5,-121.8,,,,4.5,ML,BRK,,,,39,C,6,F,3
USHIS,1938,12,3,17,42,52.6,,37.453,-118.603,10,,,5.7,ML,PAS,,,,40,A,6,F,3
USHIS,1938,12,3,18,41,16.4,,37.808,-118.323,10,,,4.5,ML,PAS,,,,40,B,.,.,3
USHIS,1938,12,9,3,55,24.4,,57.74,-153.03,0,,,,,,,,,13,C,.,.,0
USHIS,1938,12,23,18,14,44.5,,55.86,-157.28,0,,,,,,,,,12,C,.,.,0
USHIS,1938,12,30,12,10,48,,59,-153,100,,,5.5,mb,GR,,,,2,E,.,.,3
USHIS,1939,1,7,20,21,50.2,,36.007,-117.72,10,,,4.5,ML,PAS,,,,40,A,4,F,3
USHIS,1939,1,11,22,0,0,,39,-119.2,,,,5.5,FA,WOO,,,,37,C,6,F,3
USHIS,1939,1,20,12,17,20,Z,33.3,-108.5,,,,3.7,Lg,TAG,,,,496,F,6,F,3
USHIS,1939,2,23,8,45,51.7,,34.912,-118.973,10,,,4.5,ML,PAS,,,,43,A,4,F,3
USHIS,1939,2,23,9,18,46.7,,34.885,-119.002,10,,,4.5,ML,PAS,,,,43,A,4,F,3
USHIS,1939,2,24,14,15,55.7,,54.05,-162.01,79,,,6.25,MS,GR,,,,12,C,5,F,3
USHIS,1939,3,12,22,4,0,,41,-125.9,,,,4.9,ML,JON,,,,34,D,2,F,3
USHIS,1939,3,17,13,9,0,,40.75,-126,,,,5,ML,JON,,,,34,D,3,F,3
USHIS,1939,4,19,7,41,0,,32.583,-117.8,16,,,4.5,ML,PAS,,,,45,A,4,F,3
USHIS,1939,4,28,21,59,0,,39,-117,,,,4.5,ML,BRK,,,,37,D,.,.,3
USHIS,1939,5,1,21,53,18,,40.2,-124.7,,,,4.5,ML,BRK,,,,35,C,5,F,3
USHIS,1939,5,4,20,44,46.8,,35.967,-114.817,,,,5,ML,PAS,,,,40,A,6,F,3
USHIS,1939,5,8,2,48,5.3,,34.903,-119.038,10,,,4.5,ML,PAS,,,,43,A,4,F,3
USHIS,1939,5,9,7,28,28,,56.24,-155.17,26,,,,,,,,,12,C,.,.,0
USHIS,1939,5,10,7,44,16,,51.7,-178.5,,,,,,,,,,7,E,.,.,0
USHIS,1939,5,11,18,4,0,,38.58,-117.83,,,,5.5,ML,BRK,,,,37,C,6,F,3
USHIS,1939,5,11,20,59,30,,38.58,-117.83,,,,4.7,ML,SJG,,,,37,D,.,F,3
USHIS,1939,5,12,19,25,2.3,,33.466,-116.433,16,,,4.5,ML,PAS,,,,43,A,4,F,3
USHIS,1939,5,12,,,,Z,45.9,-111.3,,,,,,,,,,456,F,6,F,0
USHIS,1939,5,13,2,49,6,,38.58,-117.83,,,,4.8,ML,SJG,,,,37,D,.,.,3
USHIS,1939,5,15,20,57,31,,19.367,-155.133,16,,,,,,,,,613,B,6,F,0
USHIS,1939,5,17,18,18,48,,38.58,-117.83,,,,4.5,ML,SJG,,,,37,D,.,.,3
USHIS,1939,6,4,1,19,10,Z,33.3,-108.5,,,,4.6,Lg,TAG,,,,496,F,6,F,3
USHIS,1939,6,21,11,28,30,,38.6,-117.8,,,,4.5,ML,BRK,,,,37,D,.,.,3
USHIS,1939,6,24,13,2,6,,36.8,-121.45,,,,5.5,ML,BRK,,,,39,B,7,F,3
USHIS,1939,6,25,1,49,0,,32.7,-118.2,,,,4.5,ML,PAS,,,,38,B,3,F,3
USHIS,1939,7,2,19,42,52,,51.7,-178.5,,,,,,,,,,7,E,.,.,0
USHIS,1939,7,14,14,21,0,,19.318,-155.116,,,,5.5,FA,WY,,,,613,B,5,F,3
USHIS,1939,7,17,9,24,54,,36.85,-121.68,,,,4.5,ML,BRK,,,,39,C,5,F,3
USHIS,1939,8,20,7,17,26,,54,-164,75,,,6.25,MS,GR,,,,10,E,5,F,3
USHIS,1939,8,21,15,19,3,,51.5,177,,,,6,MS,GR,,,,6,E,.,.,3
USHIS,1939,9,11,7,53,26,,53.4,-168.7,,,,,,,,,,9,E,.,.,0
USHIS,1939,9,15,21,48,58,,51.3,175.1,,,,,,,,,,6,E,.,.,0
USHIS,1939,11,7,18,52,8.4,,34,-117.283,16,,,4.7,ML,PAS,,,,43,A,4,F,3
USHIS,1939,11,13,7,45,54,,47.5,-122.5,,,,5.75,MS,GR,,,,29,C,7,F,3
USHIS,1939,11,23,15,14,52,,38.18,-90.137,0,,,4.6,FA,SC,,,,485,B,5,F,3
USHIS,1939,12,7,11,16,19,,51.7,-178.5,,,,,,,,,,7,E,.,.,0
USHIS,1939,12,27,19,28,49,,33.783,-118.2,16,,,4.7,ML,PAS,,,,43,A,6,F,3
USHIS,1939,12,28,12,15,38,,35.8,-120.33,,,,5,ML,BRK,,,,39,A,6,F,3
USHIS,1940,2,7,17,16,2,,51.5,175,70,,,6.9,mb,ABE,,,,6,D,.,.,3
USHIS,1940,2,8,8,5,59,,40,-121.6,,,,5.7,ML,BRK,,,,36,C,7,F,3
USHIS,1940,2,12,9,17,46,,55,-161.5,,,,6.75,MS,GR,,,,12,D,5,F,3
USHIS,1940,2,13,23,53,0,,40,-124,,,,,,,,,,35,C,6,F,0
USHIS,1940,2,19,12,6,55.7,,34.017,-117.05,16,,,4.6,ML,PAS,,,,43,A,5,F,3
USHIS,1940,2,24,9,38,0,,37.5,-118.533,16,,,4.5,ML,PAS,,,,40,B,4,F,3
USHIS,1940,2,28,17,28,7,,33.133,-116.083,16,,,4.5,ML,PAS,,,,43,A,4,F,3
USHIS,1940,3,10,18,1,54,,37,-115,16,,,5,FA,WOO,,,,41,C,4,F,3
USHIS,1940,3,11,0,6,30,,37,-115,16,,,4.5,ML,PAS,,,,41,C,.,F,3
USHIS,1940,4,7,8,42,0,,37,-115,16,,,4.5,ML,PAS,,,,41,C,4,F,3
USHIS,1940,4,16,6,7,47.6,,52.3,173.56,0,,,6.8,MS,ABE,,,,5,C,.,.,3
USHIS,1940,4,16,6,43,2.4,,52.69,173.25,0,,,7.1,MS,ABE,,,,5,C,.,.,3
USHIS,1940,4,19,0,6,45,,52.4,173.5,,,,,,,,,,5,E,.,.,0
USHIS,1940,5,4,7,24,3.4,,52.25,-172.94,0,,,,,,,,,7,C,.,.,0
USHIS,1940,5,11,13,54,37.1,,52.15,-173.3,0,,,,,,,,,7,C,.,.,0
USHIS,1940,5,18,5,3,58.5,,34.083,-116.3,16,,,5.4,ML,PAS,,,,43,A,5,F,3
USHIS,1940,5,18,5,51,20.3,,34.067,-116.333,16,,,5.2,ML,PAS,,,,43,A,4,F,3
USHIS,1940,5,18,6,4,30.6,,34.067,-116.317,16,,,4.6,ML,PAS,,,,43,,.,.,3
USHIS,1940,5,18,7,21,32.7,,34.067,-116.333,16,,,5,ML,PAS,,,,43,A,.,.,3
USHIS,1940,5,18,13,47,19,,34.05,-116.283,16,,,4.5,ML,PAS,,,,43,B,.,.,3
USHIS,1940,5,19,2,26,2,,34.05,-116.283,16,,,4.5,ML,PAS,,,,43,B,.,.,3
USHIS,1940,5,19,2,27,30,,34.05,-116.283,16,,,4.5,ML,PAS,,,,43,B,.,.,3
USHIS,1940,5,19,4,36,40.9,,32.733,-115.5,16,,,6.95,Mw,HHT,7.1,MS,ABE,45,A,10,F,4
USHIS,1940,5,19,4,48,47,,32.766,-115.483,16,,,4.5,ML,PAS,,,,45,B,.,F,3
USHIS,1940,5,19,4,55,0,,32.766,-115.483,16,,,5.5,ML,PAS,,,,45,B,.,F,3
USHIS,1940,5,19,5,4,0,,32.766,-115.483,16,,,4.5,ML,PAS,,,,45,B,.,F,3
USHIS,1940,5,19,5,44,37,,32.765,-115.483,16,,,4.5,ML,PAS,,,,45,B,.,F,3
USHIS,1940,5,19,5,51,34,,32.766,-115.483,16,,,5.5,ML,PAS,,,,45,B,9,F,3
USHIS,1940,5,19,5,57,17,,32.766,-115.483,16,,,4.5,ML,PAS,,,,45,B,.,F,3
USHIS,1940,5,19,6,17,42,,32.766,-115.483,16,,,4.5,ML,PAS,,,,45,B,.,F,3
USHIS,1940,5,19,6,33,20,,32.766,-115.483,16,,,5,ML,PAS,,,,45,B,.,F,3
USHIS,1940,5,19,6,35,40,,32.766,-115.483,16,,,5.5,ML,PAS,,,,45,B,.,F,3
USHIS,1940,5,19,7,1,0,,32.766,-115.483,16,,,4.5,ML,PAS,,,,45,B,.,.,3
USHIS,1940,5,19,15,30,33,,32.766,-115.483,16,,,4.5,ML,PAS,,,,45,B,.,.,3
USHIS,1940,5,22,10,58,31,,32.766,-115.483,16,,,4.5,ML,PAS,,,,45,B,.,.,3
USHIS,1940,5,23,6,1,24.4,,51.21,173.31,0,,,,,,,,,5,D,.,.,0
USHIS,1940,5,23,11,0,0,Z,32.766,-115.483,,,,,,,,,,45,F,6,F,0
USHIS,1940,5,23,17,30,0,Z,32.769,-115.483,,,,,,,,,,45,F,6,F,0
USHIS,1940,5,23,18,45,0,Z,32.766,-115.483,,,,,,,,,,45,F,6,F,0
USHIS,1940,6,1,5,27,1.2,,34.083,-116.333,16,,,4.7,ML,PAS,,,,43,A,4,F,3
USHIS,1940,6,1,23,59,36,,32.766,-115.483,16,,,4.5,ML,PAS,,,,45,B,.,.,3
USHIS,1940,6,2,6,13,10.2,,34.083,-116.333,16,,,4.5,ML,PAS,,,,43,B,.,.,3
USHIS,1940,6,4,10,35,8.3,,33,-116.433,16,,,5.1,ML,PAS,,,,43,A,5,F,3
USHIS,1940,6,17,10,26,47,,20.4,-154.7,,,,6,MS,GR,,,,613,C,5,F,3
USHIS,1940,6,17,18,17,0,Z,20.5,-155.25,,,,,,,,,,613,G,5,F,0
USHIS,1940,6,17,23,9,0,Z,20.5,-155.25,,,,,,,,,,613,G,5,F,0
USHIS,1940,6,18,18,38,59.6,,52.52,173.26,0,,,,,,,,,5,C,.,.,0
USHIS,1940,7,8,10,4,45,,38.58,-117.83,,,,4.5,ML,BRK,,,,37,C,4,F,3
USHIS,1940,7,8,10,57,36.5,,37.616,-118.8,16,,,4.8,ML,PAS,,,,40,A,4,F,3
USHIS,1940,7,14,5,52,53.5,,52,178.2,65,,,7.4,mb,ABE,,,,6,C,.,.,3
USHIS,1940,7,15,23,56,14,,52,178,65,,,5.75,MS,GR,,,,6,D,.,.,3
USHIS,1940,7,16,3,17,33,,20.5,-155,,,,5.6,MS,GR,,,,613,C,5,F,3
USHIS,1940,7,19,4,47,28,,52.29,174.01,0,,,,,,,,,5,C,.,.,0
USHIS,1940,7,19,16,27,0,Z,61,-150,,,,,,,,,,2,G,6,F,0
USHIS,1940,7,22,23,0,32.9,,37.633,-118.767,16,,,4.6,ML,PAS,,,,40,A,4,F,3
USHIS,1940,8,22,3,27,18,,53,-165.5,,,,7,MS,ABE,,,,9,D,5,F,3
USHIS,1940,9,2,8,44,42,,21,-155.25,,,,5.6,MS,GR,,,,613,C,4,F,3
USHIS,1940,9,7,13,2,6,,36.5,-121.5,,,,4.5,ML,BRK,,,,39,C,3,F,3
USHIS,1940,9,8,10,15,8,,53.3,170.5,,,,,,,,,,5,E,.,.,0
USHIS,1940,9,27,17,3,36,,40.5,-125,,,,4.5,ML,BRK,,,,34,C,4,F,3
USHIS,1940,10,11,5,57,12.3,,33.767,-118.45,16,,,4.75,ML,PAS,,,,43,A,6,F,3
USHIS,1940,10,11,7,53,9,,60,-150.5,,,,6,MS,GR,,,,14,D,4,F,3
USHIS,1940,10,21,6,49,33,,33.117,-116.417,16,,,4.5,ML,PAS,,,,43,A,4,F,3
USHIS,1940,10,22,11,1,0,,40.5,-124.1,,,,4.5,ML,JON,,,,35,C,6,F,3
USHIS,1940,10,27,22,29,18,,47.2,-123.4,,,,5.1,ML,ROG,,,,29,D,5,F,3
USHIS,1940,11,16,2,27,7.7,,52.14,174.28,65,,,,,,,,,5,D,.,.,0
USHIS,1940,11,17,3,56,30,,44.8,-130,,,,6,mb,VIC,,,,30,D,.,.,3
USHIS,1940,11,19,18,35,0,,40.75,-124.9,,,,4.7,ML,BRK,,,,35,C,6,F,3
USHIS,1940,12,20,7,27,26.2,,43.872,-71.37,10,,,5.26,Mw,ST,5.5,Lg,ST,474,B,7,F,4
USHIS,1940,12,20,23,40,42,,40,-124,,,,5.5,MS,GR,,,,35,C,6,F,3
USHIS,1940,12,23,21,50,29,Z,46.5,-112.5,,,,,,,,,,456,F,6,F,0
USHIS,1940,12,24,13,43,45,,43.908,-71.283,8,,,5.61,Mw,ESM,5.5,Lg,ST,474,B,7,F,4
USHIS,1941,1,23,12,3,0,,40.5,-125,,,,4.7,ML,BRK,,,,34,C,5,F,3
USHIS,1941,2,9,9,44,4,,40.5,-125.25,,,,6.6,MS,GR,,,,34,C,6,F,3
USHIS,1941,2,11,4,51,0,,40,-125,,,,4.5,MS,GR,,,,34,C,.,.,3
USHIS,1941,2,23,18,36,14,,33.5,-116.483,16,,,4.5,ML,PAS,,,,43,B,3,F,3
USHIS,1941,4,1,10,40,59,,56,-153.5,,,,6.5,MS,GR,,,,13,D,.,.,3
USHIS,1941,4,7,9,25,0,Z,48.3,-119.6,,,,4.5,ML,ROG,,,,29,F,6,F,3
USHIS,1941,4,21,2,54,4,,53.6,-166.6,,,,,,,,,,9,D,.,.,0
USHIS,1941,4,21,18,32,5,,53.6,-166.6,,,,,,,,,,9,E,.,F,0
USHIS,1941,5,1,13,29,0,,40,-121,,,,4.5,ML,BRK,,,,36,C,4,F,3
USHIS,1941,5,13,16,1,54,,40.3,-126.4,,,,6,MS,GR,,,,34,C,5,F,3
USHIS,1941,5,16,2,36,42,,40.3,-125,,,,4.5,ML,BRK,,,,34,D,.,.,3
USHIS,1941,5,28,6,23,18,,37.08,-121.75,,,,4.5,ML,BRK,,,,39,A,5,F,3
USHIS,1941,6,9,6,17,24,,42.8,-126,,,,5.25,MS,GR,,,,30,D,.,.,3
USHIS,1941,6,9,8,43,45,,42.8,-126,,,,5,MS,GR,,,,30,D,.,.,3
USHIS,1941,7,1,7,50,54.8,,34.367,-119.583,16,,,5.93,Mw,HHT,5.9,ML,PAS,43,A,8,F,4
USHIS,1941,7,1,23,54,0,,34.333,-119.583,16,,,4.5,ML,PAS,,,,43,A,4,F,3
USHIS,1941,7,12,16,18,0,,34.333,-119.583,16,,,4.5,ML,PAS,,,,43,A,4,F,3
USHIS,1941,7,18,3,53,42,,40,-119,,,,5,ML,BRK,,,,37,D,.,F,3
USHIS,1941,7,22,18,52,5,,32.733,-115.45,16,,,4.5,ML,PAS,,,,45,B,5,F,3
USHIS,1941,7,30,1,51,21,,61,-151,,,,6.25,MS,GR,,,,2,D,6,F,3
USHIS,1941,8,4,10,53,12.4,,51.44,178.59,90,,,6.75,MS,GR,,,,6,C,.,.,3
USHIS,1941,8,6,6,15,6,,55.75,-163,150,,,6.75,mb,GR,,,,10,D,.,.,3
USHIS,1941,8,29,13,9,53,,41.5,-118.5,,,,5.5,MS,GR,,,,37,D,.,F,3
