source,year,month,day,hour,minute,second,epicenter constraint,latitude,longitude,depth,mb,Ms,mag_1,mag_type_1,mag_source_1,mag_2,mag_type_2,mag_source_2,FE  region,precision,MMI,felt,non-tectonic flag
SRA,1811,12,20,16,53,0,Z,35.4,-90.4, , , , , , , , , ,502,G,0,F,null
SRA,1811,12,21,1,0,0,Z,35.4,-90.4, , , , , , , , , ,502,G,0,F,null
SRA,1811,12,21,3,0,0,Z,35.4,-90.4, , , , , , , , , ,502,G,0,F,null
SRA,1811,12,21,10,30,0,Z,35.4,-90.4, , , , , , , , , ,502,G,0,F,null
SRA,1811,12,21,16,48,0,Z,35.4,-90.4, , , , , , , , , ,502,G,0,F,null
SRA,1811,12,22,14,0,0,Z,35.4,-90.4, , , , , , , , , ,502,G,0,F,null
SRA,1811,12,29,0,0,0,Z,35.4,-90.4, , , , , , , , , ,502,G,0,F,null
SRA,1811,12,29,2,0,0,Z,35.4,-90.4, , , , , , , , , ,502,G,0,F,null
SRA,1811,12,30,17,0,0,Z,35.4,-90.4, , , , , , , , , ,502,G,0,F,null
SRA,1811,12,31,10,5,0,Z,35.4,-90.4, , , , , , , , , ,502,G,0,F,null
SRA,1811,12,31,10,45,0,Z,35.4,-90.4, , , , , , , , , ,502,G,0,F,null
SRA,1812,1,1,6,21,0,Z,35.4,-90.4, , , , , , , , , ,502,G,0,F,null
SRA,1812,1,1,15,0,0,Z,35.4,-90.4, , , , , , , , , ,502,G,0,F,null
SRA,1812,1,2,3,0,0,Z,35.4,-90.4, , , , , , , , , ,502,G,0,F,null
SRA,1812,1,2,6,30,0,Z,35.4,-90.4, , , , , , , , , ,502,G,0,F,null
SRA,1812,1,3,8,0,0,Z,35.4,-90.4, , , , , , , , , ,502,G,0,F,null
SRA,1812,1,3,14,0,0,Z,35.4,-90.4, , , , , , , , , ,502,G,0,F,null
SRA,1812,1,4,0,0,0,Z,35.4,-90.4, , , , , , , , , ,502,G,0,F,null
SRA,1812,1,9,0,0,0,Z,35.4,-90.4, , , , , , , , , ,502,G,0,F,null
SRA,1812,1,9,9,0,0,Z,35.4,-90.4, , , , , , , , , ,502,G,0,F,null
SRA,1812,1,11,1,0,0,Z,35.4,-90.4, , , , , , , , , ,502,G,0,F,null
SRA,1812,1,11,13,0,0,Z,35.4,-90.4, , , , , , , , , ,502,G,0,F,null
SRA,1812,1,12,3,0,0,Z,35.4,-90.4, , , , , , , , , ,502,G,0,F,null
SRA,1812,1,12,15,0,0,Z,35.4,-90.4, , , , , , , , , ,502,G,0,F,null
SRA,1812,1,13,17,0,0,Z,35.4,-90.4, , , , , , , , , ,502,G,0,F,null
SRA,1812,1,13,18,0,0,Z,35.4,-90.4, , , , , , , , , ,502,G,0,F,null
SRA,1812,1,13,21,0,0,Z,35.4,-90.4, , , , , , , , , ,502,G,0,F,null
SRA,1812,1,14,0,0,0,Z,35.4,-90.4, , , , , , , , , ,502,G,0,F,null
SRA,1812,1,14,17,0,0,Z,35.4,-90.4, , , , , , , , , ,502,G,0,F,null
SRA,1812,1,15,17,0,0,Z,35.4,-90.4, , , , , , , , , ,502,G,0,F,null
SRA,1812,1,17,4,0,0,Z,35.4,-90.4, , , , , , , , , ,502,G,0,F,null
SRA,1812,1,18,3,0,0,Z,35.4,-90.4, , , , , , , , , ,502,G,0,F,null
SRA,1812,1,18,17,0,0,Z,35.4,-90.4, , , , , , , , , ,502,G,0,F,null
SRA,1812,1,20,0,0,0,Z,35.4,-90.4, , , , , , , , , ,502,G,0,F,null
SRA,1812,1,21,0,0,0,Z,35.4,-90.4, , , , , , , , , ,502,G,0,F,null
SRA,1812,1,22,0,0,0,Z,35.4,-90.4, , , , , , , , , ,502,G,0,F,null
SRA,1812,1,23,15,0,0,Z,36.3,-89.6, , , , , , ,7.1,FA,NU,486,G,0,null,null
SRA,1812,1,23,19,0,0,Z,36.3,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,1,24,4,30,0,Z,36.3,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,1,24,11,0,0,Z,36.3,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,1,25,0,0,0,Z,36.3,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,1,25,4,30,0,Z,36.3,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,1,26,0,0,0,Z,36.3,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,1,27,0,0,0,Z,36.3,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,1,27,14,50,0,Z,36.3,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,1,28,15,0,0,Z,36.3,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,1,29,3,0,0,Z,36.3,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,1,29,15,0,0,Z,36.3,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,1,29,17,30,0,Z,36.3,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,1,30,15,0,0,Z,36.3,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,1,30,21,0,0,Z,36.3,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,1,31,0,0,0,Z,36.3,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,1,31,15,0,0,Z,36.3,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,1,15,0,0,Z,36.3,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,2,8,0,0,Z,36.3,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,2,14,30,0,Z,37.5,-77.5, , , , , , , , , ,492,G,5,null,null
SRA,1812,2,2,15,0,0,Z,36.3,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,2,18,0,0,Z,36.3,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,3,4,45,0,Z,36.3,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,3,6,36,0,Z,36.3,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,3,12,0,0,Z,36.3,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,3,14,0,0,Z,36.3,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,3,20,0,0,Z,36.3,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,4,21,30,0,Z,36.3,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,4,22,30,0,Z,36.3,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,5,14,30,0,Z,36.3,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,5,17,15,0,Z,36.3,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,5,19,45,0,Z,36.3,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,5,20,37,0,Z,36.3,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,5,22,48,0,Z,36.3,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,6,0,0,0,Z,36.3,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,7,2,30,0,Z,36.3,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,7,9,15,0,Z,36.3,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,7,9,45,0,Z,36.5,-89.6, , , , , , ,7.3,FA,BAR,486,G,0,null,null
SRA,1812,2,7,11,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,7,18,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,7,21,45,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,8,2,10,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,8,4,10,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,8,8,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,8,18,5,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,9,2,30,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,9,3,25,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,9,4,40,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,9,14,0,0,Z,41.5,-72.4, , , , , , , , , ,476,H,3,null,null
SRA,1812,2,9,14,45,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,9,21,48,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,9,22,10,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,10,15,8,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,10,16,13,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,10,16,30,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,10,17,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,10,17,50,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,10,21,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,11,2,25,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,11,7,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,11,11,40,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,11,12,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,11,16,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,11,18,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,12,15,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,13,0,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,13,15,19,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,13,16,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,13,18,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,14,0,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,14,16,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,14,18,30,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,15,17,20,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,15,18,30,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,15,21,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,16,15,15,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,16,18,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,17,4,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,17,10,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,17,17,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,17,21,7,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,18,20,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,19,14,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,20,0,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,21,0,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,21,4,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,21,5,50,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,21,17,30,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,22,2,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,22,9,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,22,15,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,23,6,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,23,22,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,24,2,30,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,24,6,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,24,15,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,25,0,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,25,15,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,26,16,30,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,27,0,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,27,14,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,28,10,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,28,16,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,28,19,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,29,0,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,29,14,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,2,29,14,30,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,1,0,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,1,15,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,1,20,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,2,20,35,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,3,2,35,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,3,12,30,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,3,14,35,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,3,20,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,3,21,30,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,4,0,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,4,16,30,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,4,23,25,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,5,12,10,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,5,16,36,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,5,18,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,5,21,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,6,9,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,6,17,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,6,21,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,7,1,35,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,7,14,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,7,17,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,8,14,30,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,8,15,36,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,8,18,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,9,2,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,9,3,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,9,13,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,9,18,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,10,12,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,10,16,25,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,10,18,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,10,21,20,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,11,1,20,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,11,8,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,11,15,20,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,11,16,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,11,18,25,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,12,0,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,12,12,50,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,12,13,8,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,12,14,20,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,13,0,30,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,13,2,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,13,20,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,14,16,40,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,15,0,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,15,3,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,16,15,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,17,15,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,18,14,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,19,0,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,19,0,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,19,14,10,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,20,14,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,20,15,20,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,21,17,35,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,22,6,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,22,14,25,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,22,16,5,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,22,21,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,23,16,25,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,23,20,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,24,6,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,24,13,20,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,25,13,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,27,20,20,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,28,0,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,29,13,30,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,3,30,0,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,4,1,0,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,4,2,0,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,4,3,17,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,4,4,0,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,4,5,0,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,4,6,0,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,4,7,0,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,4,8,0,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,4,8,12,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,4,8,21,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,4,9,0,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,4,10,17,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,4,11,14,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,4,12,0,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,4,13,15,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,4,14,0,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,4,15,0,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,4,16,0,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,4,17,0,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,4,18,0,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,4,19,0,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,4,20,0,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,4,21,0,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,4,22,9,0,0,Z,37.5,-77.5, , , , , , , , , ,492,G,4,null,null
SRA,1812,4,22,12,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,4,23,0,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,4,23,4,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,4,24,0,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,4,25,0,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,4,26,0,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,4,27,0,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,4,28,0,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,4,28,0,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,4,28,13,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,4,29,0,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,4,30,0,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,5,1,0,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,5,2,14,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,5,3,0,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,5,4,14,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,5,4,16,25,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,5,5,13,10,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,6,25,0,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,6,26,14,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,7,5,13,0,0,Z,41.5,-72.4, , , , , , , , , ,476,H,3,null,null
SRA,1812,9,15,0,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,11,9,22,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,6,null,null
SRA,1812,12,14,0,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1812,12,22,21,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1813,3,7,4,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1813,12,12,16,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1813,12,12,21,0,0,Z,36.5,-89.6, , , , , , , , , ,486,H,0,F,null
SRA,1813,12,28,21,0,0,Z,41.5,-72.4, , , , , , , , , ,476,H,4,null,null
SRA,1814,11,29,0,14,0,Z,43.7,-70.4, , , , , , , , , ,475,I,5,null,null
SRA,1816,7,25,15,0,0,Z,36.5,-89.6, , , , , , , , , ,486,G,4,null,null
SRA,1816,7,25,21,0,0,Z,36.5,-89.6, , , , , , , , , ,486,G,4,null,null
SRA,1816,12,1,6,0,0,Z,36.6,-89.5, , , , , , , , , ,486,H,3,null,null
SRA,1816,12,30,0,0,0,Z,32.9,-80, , , , , , , , , ,511,G,0,F,null
SRA,1817,1,8,9,0,0,Z,32.9,-80, , , , , , , , , ,511,G,5,null,null
SRA,1817,5,22,20,0,0,Z,45.2,-69.3, , , , , , , , , ,475,H,5,null,null
SRA,1817,9,7,0,0,0,Z,42.5,-70.9, , , , , , , , , ,476,H,3,null,null
SRA,1817,10,5,16,45,0,Z,42.5,-71.2, , , , , , , , , ,476,H,6,null,null
SRA,1817,12,12,0,0,0,Z,37,-85, , , , , , , , , ,490,I,0,F,null
SRA,1818,3,1,0,0,0,Z,36.1,-89.7, , , , , , , , , ,486,G,4,null,null
SRA,1818,3,19,9,0,0,Z,40,-76.3, , , , , , , , , ,473,F,3,null,null
SRA,1818,4,11,20,0,0,Z,38.6,-90.2, , , , , , , , , ,485,G,3,null,null
SRA,1819,9,2,8,30,0,Z,37.7,-89.7, , , , , , ,4.2,FA,BAR,487,G,5,null,null
SRA,1819,9,17,0,0,0,Z,38.1,-89.8, , , , , , , , , ,488,H,4,null,null
SRA,1819,9,17,4,0,0,Z,38.1,-89.8, , , , , , , , , ,488,H,4,null,null
SRA,1820,8,21,14,40,0,Z,40,-76.5, , , , , , , , , ,473,G,5,null,null
